Comment,Label
اغنية بيبي شرك احلا منها,Negitive
موهبتكم تستحق الدفن استمرو للخلف😴,Negitive
يخرب بيتك ليش ما حطيتني معهم,Negitive
وربي الكعبه افشل اغنيه في العالم,Negitive
أسوء  شيء دخل أذني,Negitive
المؤلف كان سكران باين وهو بيكتب الأغنية المعفنة دي  والمغنية برده كانت سكرانة جاتكوا القرف كلكم 😂😂,Negitive
احس الجن يطالعون فيه ويقولون الله لا يبلانا,Negitive
السلام عليكم نصيحة اخي الله يهديك انشر خير افضل,Positive
شكرا على الاغنية الي تجيب الاستفراغ و موهبتكم مرة حلوة تستحق الدفن و الله يحرمنا من ابداعكم 💓,Negitive
موهبه مدفونه تستحق الدفن اكثر,Negitive
احاا يا ربي جاني صدع و اكتئب قوي,Negitive
المقطع تمثيل بمناسبة العنف ضد المرأة عشان يشوفو ردة فعل الشارع فا ما حدا يتفلسف,Negitive
هذا تمثيل او لا او  يلعن يده اللي يضرب زوجته  حول الناس وا يلعن الرجال اللي يضربون  زوجتهام,Negitive
حراام انا عاد يضحكني والله انتوا نفسياات 😭💔ليش جذي تسوون فيه مهما كان ترى بني ادم له مشااعر,Negitive
الله يهب لك عقل😂,Negitive
استفدت من الفديو ان النسوان ارجل من الرجال الموجودين محد دافع عنها مهما كان غلطها مفروض ميتصرف كذا,Negitive
قليل من العلم يجعلك ملحد  جاهل عالم حقيقي يجعلك مومن اكثر,Negitive
اي تمثيل الرجال بيتوطاهه,Negitive
يعع مسخرة تروني من طرف لقيمات 😂,Negitive
عادي اسمع الطلاسم ال قاعد تقولها,Negitive
بسبك طلعلي ضغط الدم  حرام علييك,Negitive
طيب وش استفيد انا 🙂,Negitive
شفاك الله واللهم لا شماته  لا تجعلوا من العاهات مشاهير,Negitive
الاغنيه  تستحق الاعدام استمروا دائما للخلف انتوا وابداعكم🙂🤍🔥,Negitive
موهبه مدفونه تستحق الدفن اكثر 🤝🌚,Negitive
الله يهديك بس هه استغفرالله,Negitive
اسوء أغنية شفتها في حياتي,Negitive
تعبت انحرج بدل الناس😭,Negitive
تسلم رجلك على الاغنيه,Negitive
ازبل وازق مسلسل خليجي ماخذه ببلاش لوعة كبد انتاج رخيص وممثلين ارخص اتفوو على هيك اخراج,Negitive
والله اخوي الصغير ماصدق انو هاي اغنية  وكانت هذي ابشع اغنية 😂😂,Negitive
مصخرة والله يا خليجية استحو على دمكم هذا يسمى مسلسل,Negitive
من وقت قصة الشب الي نقتل ببيتها صرت كتير اكرها,Negitive
مش رجل الذي يقوا على امرأه  تافه,Negitive
هذه بالله انك تقول انه انا كيف اختي كفوره بالله اغنيه الله يهديك عند🤬,Negitive
لول 😂 موهبه جميله تستحق الدفن😂🥱,Negitive
ازاي المخرج صور القرف ده 😂😂,Negitive
وين الشجاعه بالاخير جالس حول يزق على روحه من الخوف وجهه حمر 😂😂,Negitive
الله يرد لك عقلك,Negitive
يلعن الساعة لي خلقت فيها,Negitive
من بعد ماشرشحك الشيخ دريت ماعندك سالفه,Negitive
الله يحرمنا من استمراركم و اغنياتكم استمرو لا تصدقو اخر كلمة,Negitive
انا شايف أنه الفن قاعد على جند بحفر قبرو والله العظيم يخوي,Negitive
طيب اذا انت مستنكر وجود السحر ولا تؤمن فيه هل هناك حياة برزخيه بعد الموت وهل هناك بعث بعد الموت وش رايك تروح تسوي حقيقه علميه وتموت وترتاح وتريحنا,Negitive
لما تعمل كليب ب نص جنية 😂😂,Negitive
مسوي عمره ويبغى يسوي سحر 😂😂,Negitive
والله يالاستاذ مسكينن … طاح له بمتعافي و واضح ان المدرس خبل وما يعرف يدافع عن نفسه وضعيف,Negitive
تسلم رجلك حبيبي موهبه تستحق الصفق ❤️❤️,Negitive
بعدين ما احنا ضدك احنا ضد بعض العلوم اللي ما احنا في حاجة اثباتها  احنا لنا اقارب وناس نعرفهم تأذوا من السحر والعياذ بالله وصار لهم بلاوي وخربت بيوت نسأل الله لنا ولهم الشفاء والعافيه,Negitive
تسلم رجلك على الصوت ☁,Negitive
خالي بقا له  سنين مشلول لما سمع الاغنيه قام قفل الجوال,Negitive
موهبه مضلومه تستحق الضلم اكثر💙,Negitive
تسلم رجولكم هذي الموهبه تستحق الدفن🥺,Negitive
الحمد لله الذي عافانا مما ابتلاه به اللهم ثبتنا على دينك لا محتوى ولا مصداقيه خرافات مبتكرها من راسه احد يعلمه ان السحرة يتعاملون مع الجن كل المقطع خطأ في خطأ مسكين الله يرده الى الحق ردا جميل اتمنى ان كل مقاطعة في اليوتيوب تحجب تماما ولا يعطى الموضوع اكثر من حجمة آمنا بالله و بكتابه و سنة نبيه صل الله عليه وسلم والله لا رجل شريعه ولا رجل علم ولا عندك الا خرافات 👎👎,Negitive
بنات قتلوننيي ياليتني نمت  بس صدق اني ملقوفه💔,Negitive
جيت اشوف مقطع المريض هذا بعد ماحشره الشيخ بالزاوية 🤣🤣,Negitive
الغنية روعة للدرجة اني انترشط و جالي صداع تسلم رجولكم على الاغنية🥺❤️,Negitive
اذا جيت بعاقب نفسي اسمعها,Negitive
ليتكم طاقعين بدال ماتغنون,Negitive
اصلا لا أحبها ولا تعجبني لا شكلا ولا صوتا في جميع الأحوال,Negitive
انت كيف تضع فرضيتك على تجربة فاشلة,Negitive
تعال إلا المغرب لتعرف السحر حقيقه او لا انا متأكد ان عقلك راح يرجع,Negitive
من كثرت جمالها دخلت غيبوبة اغنية من سوق الجمعة تستحق الدفن,Negitive
يا شباب انا لبناني كمان و الزلمة حقو لا انو هاي مرتو و حر فيها و هيا ما سمعة الكلمةفي لبنان ما حدأ خصو ازا علقو تنين لبنانيين بس ازا حدأ من بلد غير و حكة كلما بي لبنان بنحرق اختو,Negitive
ما شاء الله الغنيه مش ماشيه مع القافيه ضروري تخلي اي اغنيه مع القافيه و الغنيه تجيب المرض و المغص,Negitive
اذا زوجته ف من حقه و ما ضربه بقسوه مدتسمع كﻻمه وﻻ مطيعه اله و هذا ما يتسمه ضرب جره من شعره و شده من ايده و هيه الي جابت كل هذا النفسه ﻻن لو اسمع كﻻمه ميسوي وياها كل هذا  لكن الحل الانسب هو الطﻻق,Negitive
نانسي دمها تقيلل,Negitive
تسلم رجلكم موهبة جميلة مشلاه تستحق الدفن,Negitive
احسن لك اعتزلي عشان العين وكدا🙂,Negitive
لوسمحت لاتخلي كلامك كله انقليزي ترجم الله يعافيك,Negitive
هوى ومرتو انشح من بعض التربية بالأساس غلط بغلط,Negitive
مالومهم يوم يطردونك من ارامكو,Negitive
كمية الكرنج في الأغنية والتمثيل وكل شي 😐,Negitive
الاغنيه زي الزفت وتستحق انتدخل قائمة اسوء اغنيه بالعالم بجداره,Negitive
انا اكره كل ما هو ماسوني الله يعطيهم غبارةة  تغبرهم,Negitive
تدري ليش انت تقول ما له حقيقه لان هذه اعتقاد انت حطيته في راسك و امن فيه و تبغى تبحث عن اي سبب يدعم كلامك حتى لو كانت طريقتك خاطئه فماراح تتقبل اي نصايح من احد تدري ايش الحل انو مثل ما انت صدقت كلامك ابغاك تغير هذه المعتقدات و تأمن ان السحر صحيح و فتش عن الحقيقه و تثبت بالادله ان السحر صحيح و بعدها شوف صدقني بتدري انك كنت غلط بسبب انو كان همك وبحثك كيف تثبت ان السحر غلط وما فكرت بايش الاصح و الصواب,Negitive
انتم كيف تفهمون مافهمت شي,Negitive
انا بكرهها من غير اي فيديوهات  متعجرفة ومملة,Negitive
مسلسل غير لائق لقناة روتانا,Negitive
بصراحه انا ما بحب ادخل فيديوهات متل هاي بس دخلت هاي الفيديو يعني بصراحه ما بعرف عقليتكم فيها اشي يعني انا بحس اذا نانسي شافت هاد الفيديو راح يغمى عليها يعني انت بالاصح خليت محبتي الها تزيد عم بتخلو الناس يكرهوها 🤔 سؤال شو استفدت انك طلعت عنها اشاعه ما استفدت ولا شي و على موضوع الأطفال هاد الموضوع التافه كل الناس بتعرف انه نانسي بتحب الأطفال و اكبر دليل ذافويس كيدز الله يهديك وعفكره طول ما انت عم تزيد شكوك الناس ب نانسي مارح تتوفق ابدا عم تظلم البنت قال شو بتخليكم تكرهوا 😂😂 الله يهديك بس قول امين 😢,Negitive
شخص نرجسي يظن نفسه ذكي وينكر السحر هذا النوعية من الناس خطيرة ولا يعرف حتى يناقش كويس ولكي يظهر لنا انه ذكي يقول ايديلوجيا,Negitive
واحد يسمع قران كيف تحطه مع اسوء مقاطع اليوتيوب,Negitive
الله يقرفك ياشيخ,Negitive
جاه هبوط المسكين,Negitive
هذا لو طلبت لك فنان من موقع حراج,Negitive
اسف علا تعليقي بكل امانه احسه تمثيل لاان لبنان حريمهم او نسوانهم الكلام لزوجه مش لرجل ملابسهم لاترضى الله ولا ترضى اى دين,Negitive
يعع😱🤢🤢🤮🤮🤢🤢🤮🤮,Negitive
كنت جالس فل مجلس مع اخوياي و كان في واحد مشلول من اخوياي فا حطيت الاغنيه و سبحان الله خويي المشلول قدر يمشي قام سكر الاغني و رد جلس,Negitive
ليش ملبسينهم اكياس زباله,Negitive
المايك اكبر من وجهها😂😂,Negitive
من سمعت المقدمة بغيت اطرش اعوذ بالله 🤮🤮 وخصوصا جدي يا جدي حلو جدي,Negitive
شقفه خريه ريحتها طالعه نانسي عجرم,Negitive
احزن ع حالك ي  عمر الحمدالله الذي عافانا مما ابتلاه به وفضلنا كثير ممن خلقه تفضيلا  الله يشفيك يارب,Negitive
قصرتو الى الخلف 😍😍,Negitive
الرقم جبته وبجي اخذ الفلوس واخليك مجنون 🤣🤣 والله ان السحره ذولاء مشاكل هه,Negitive
انكن اطلعو اشاعات متل هيك هيدي بيسموها غيره,Negitive
الله يحرمنا من إبداعك وصراحه موهبه تستحق الدفن تسلم رجولكم لعد تسوون شيء ثاني احرمونا من إبداعكم 🤍🤍,Negitive
ايهه الخراا دهه اجدعاان,Negitive
اوك رجل  م اختلفنا بس م يضربها كيذا قدام العالم معليش اشوف الرجال غلطان بتصرفه والحرمه بعد,Negitive
صار معي تلوث سمعي 🌚🔪🤩,Negitive
شكرا خالي كان مشلول لمه سمع اغنيتك قام يطفيها,Negitive
دخلت سمعت الاغنية وطلعت وليتني ما دخلت 💔,Negitive
اقوول اقول 😌 رح العيادة وانشغل باسنانك بدل ماتشغلنا بهبلك يروحوا بعثات علشان يدرسوا فيرجعوا بمخهم هذا على اساس مثقفين 😏  ناقصينكم احنا 😡,Negitive
اعتقد كثير عليك نعطيك اكبر من حجمك انت اكدت للجميع انك انسان عاهه وتفكيرك عقيم,Negitive
يحرام الفن قاعد يحفر قبره في الجها الثانيه😭🤣🤣,Negitive
ياربع اي ساحر  ياخذ عمره قبل سحر😅😂  جديدة ياعمر هه,Negitive
اولا ماضربها ثانيا مايبي زوجته تكون بهالمكان ممكن خايف عليها وبعدين مو كل شي نحطه على راس الرجال في حريم ززق ماينعطون وجه وأغلبيتهم مفلماات ومبالغات وجحودات والله ثم والله اني متزوجة واجلس مع متزوجات ماتمشي الوحده اذا زوجها معطيها حريتها بزيااده,Negitive
سوي تحدي ونته طل الله يقلعكم,Negitive
الماتسمع كلام زوجه  هاي حقه الكتل والطلاق,Negitive
بعد اعادتي للبودكاست مرتين اكتشفت ان النص الاول كلام منطقي و نص الثاني هبد و آراء ابدا لا اتفق معاه,Negitive
مخرب شعره يعنني اني مفكر عميق هه الله يشفيه,Negitive
بعض الناس مغروره و تافه تعتقد انها تفكر وفي الحقيقه هي شايله جزمه جوا راسها ومن فشل الى فشل الله يزيدك فشل,Negitive
فاطمه انا دمك ثقيل الاغنيه بشعه ولا فيها اي شيء بلا تعب بلا بطيخ الاغنيه اصلا ما لازم اصلا يحطوا عليها مشاهدات يعني الي بحضرها بحكي ديسكاو بشعه بشعه ايه قله الدم ثقيل دمكم,Negitive
نصبر مع الارض وش ورانا,Negitive
ضايعتى دقيقتين من حياتنا فى القرف ده 😒,Negitive
في الاخير يكذبون ويقولون طالب يضرب طالب واضح انه معلم😢,Negitive
نو بليز اشتقت لا حياتي قبل ثانيه🥲,Negitive
فعلا المذيع مو بمكانه الصحيح هم معروف بأنه يملك خلفيه علميه وانت مستضيفه عشان كذا تروح تساله منهم مشاهير الفلس,Negitive
والله كنت احترمك لكن للأسف خسرت هذا,Negitive
حسبنا الله ونعم الوكيل ههخ,Negitive
موهبه تستحق الدفن 😂,Negitive
الله يشفي ويعافي صاحب القناة اللي وصل لدرجة تكذيب ان هناك شيء اسمه سحر مع انه جاء ذكره في القرآن الكريم وقصة موسى عليه السلام مع سحرة فرعون,Negitive
انتبهو لايسحركم انا كتمت الصوت,Negitive
مش عارفه انا لو اتنمرت عليكي هيبقى حرام ولا حلال🙂🙂,Negitive
موهبه جميله تستحق الدفن,Negitive
قولو الله لا يبلانا عشان الله ما يبتليكم,Negitive
��ولله جبت ام العيد,Negitive
وش ترتجي منه وهو قاري الكتاب ذا يقولكم الي يقراه ينغسل مخه  نسأل الله السلامه  💔💔,Negitive
اختي العزيزة كارمن ما بعرف اذا رح تشوفي تعليقي او لا بس حابة اقلك انو يا حياتي هاد الاشي الي مسيمته اغنية الناس بطلت تعملوا من سنة الف وتسعمية وخشبة فياريت توقفي شوي وافتحي حساب على الانستى والتيك توك والخ وشوفي الناس كيف عايشين وكيف بيلبسوا وكيف بغنوا وكذا  بعرف الناس اذواق باللبس والاغاني بس والله هاد مو ذوق اسمعي نصيحتي لعل وعسى تصير قناتك طبيعية,Negitive
الشيخ علي حشرك هه 😂 انصحك تعتزل,Negitive
ليش هيك عم يضربها للمخلوقة,Negitive
والله الاغنية نفس وجهكم🤬🤬,Negitive
كرهناكم انتم  وليس نانسي 👎👎,Negitive
ثواني بس أفهم هو ده راب,Negitive
فيديو كليب مسرب من احلام العصر ومطفي المكيف,Negitive
العالم تركوا قضايا مهمه وصارت المرأه اهم قضيه 😂😂,Negitive
وش سويت في حياتي  حتى تطلعيلي حتى اللابس 😶😶😑😑,Negitive
لا حول ولا قوة الا بالله ربي ذكر في كتابه عن السحر وانه موجودقصة موسى والسحره ما تكفيكم انها تثبت لكم ان السحر موجود وتجي انت ذلحين تقول لي انه حقيقي ولا خزعبلات,Negitive
رح للمطوع يقرأ عليك واذا ماصار معك شي أعرف أنك سبك مريض نفسي ورح لدكتور نفساني خله يعالجك  اللهم لاشماته,Negitive
ليت المقطع بدون موسيقى,Negitive
ايع عليكي صدق من قال موهبة تستحق الدفن,Negitive
مع ان اول فنانه شدتني ليها ايام المراهقه من اغنيه يا سلام … لكن كشخصيه ما احبها ثقيله ع القلب و باهته عكس مثلا هيفا وهبي شخصيه لذيذه وتعرف تتكلم وواضحه واليسا و نجوى كرم نانسي بحس شخصيتها نفس ميريام بس ميريام ع فلسفه اكتر بس كدا باهتين ويحبوا يبنوا انهم بيرفكت,Negitive
الملابس سائدوني سائدوني😭💔😂,Negitive
بس اي البنطلون الجامد ده😂😂,Negitive
ليش سشورت شعرك وبعدين حلقته وكيف بيطلع لك جني وانت رايح لمكه انت مسحور بجني اعجم زي ستيفن هوكنچ,Negitive
اول غنية بايخة بل عالم و اعع مقرف,Negitive
الله يهدبك  السحر مذكور في القران  اذا كنت مسلم صحيح تثقف في دينك  اذا كنت تامن  في العلم فقط فانت علماني,Negitive
الله يكسر ايد كل احد يضرب مرتة,Negitive
جاني مغص ب اذني شكرا موهبه تستحق الدفن 😍🥰,Negitive
بالفعل نصف اغاني نانسي مسروقة من الاتراك وصلت تسرق من الصدقائها الفنانين وقاحة,Negitive
اللبنانيين فاهين لو عراقي لمزق زوجته بالضرب,Negitive
انقلعي مع زوجك وعيب عليج هيج اسوين بي,Negitive
موهبه تستحق الجلد,Negitive
يا الله انك تسحره ذا الاصلع,Negitive
الا الوراء دائما و ابدا الصراحة ابهرتونا مهبة تستحق الدفن 😊😊,Negitive
لحين منجدكم ذي اغنيه 😭,Negitive
موهبتك تستحق الدفن ادفنهاا😍💔,Negitive
ده هو سبب ان الاغاني حرام,Negitive
عاشت ايده والله ميخليها تايها من حقه محاسبة زوجته اذا مسيطر عليها تركبه هيه تصير ابو البيت  وهذا رايي,Negitive
ماشاءالله قصرتوا والله الصراحه موهبة تستحق الدفن و الشنق و الخنق و الرجم حتى الموت تسلم رجولكم,Negitive
مقدرتش اكمل من القرف وبعدين ايه البنطول المتنيل بستين نيله داه نصوا بنطلون ونصه شورط ياوليه يامفتريه,Negitive
الي يدعون حقوق المراءه هذولا خرفاان حريمهم,Negitive
ارجوكم بلاش الموسيقى,Negitive
ياليت احد السحره يتكفل فيه ويسحره بأشد انواع السحر عشان يعرف ان الله حق,Negitive
حسبي الله و نعم الوكيل البوته باظ مني بسببك😢,Negitive
لالالالالا نانسي موهيك😇,Negitive
امبيهه شذاا تكفينن فطستت 😭😭,Negitive
ياقلبي انت السحر عالم ثاني اول خطوه تتدخل الحمام في قرآن تقراء بل عكس استغفر الله العظيم واتوب اليه النبي صلى الله عليه وسلم انسحر  انت الي من امثالك جهل,Negitive
طب الي شخر لما شاف الفيديو يجي هنا😂😂🤦,Negitive
ويع وش ذي الاغنيه الي زي الزق استغفرالله ولله الفن و المسيقه يحفرون قبرهم,Negitive
والله المفروض تحط ريال مدريد من ٢٠١٤ الى ٢٠١٨,Negitive
لا عاد تنزلون اغنيه ثانيه ولو تعتزلون عن اليوتيوب بعد بيكون وايد زين لان نحن خايفين عليكم من الحسد و هيك 🙂💔,Negitive
مشاء الله عليك فنانه موهبة جميلة تستحق الدفن,Negitive
موهبة تستحق ام الدفن,Negitive
الله يخلف على الي هو منهم,Negitive
أكيد السحر ثابت بدون تجربتك ومؤمنين فيه افتح المصحف وتلقى آيات كثيرة ذكر فيها السحر وتبي تفصله عن الدين كثير من العلوم جايه من القرآن  شيء غريب هالزمن,Negitive
موهبه تستحق الدفن 😍💔,Negitive
موهبه مظلومه تستحق الظلم اكثر,Negitive
ليه ليه كنت احسب بس الهنود إلى كذا طلعت كارمن من الهنود والدليل التمثيل و السو روال يفضحح ههخ,Negitive
حرام عليك ما تذكر بايرن ميونخ والله,Negitive
ايش الخياس ذا  اقسم لو انا مخرجه تبريت منه 😩 بس الشرهه على الاعلام السعودي جايب مخرج اشك ان اصله يمني ومتزوج هالعمانية بنت البلوشي واسطات ونشكر مجيد الكناني اللي غسل شراعهم وخلى الناس تبطل او تقل مشاهدتها لهذه التفاهات العفنية,Negitive
من سمعتك تقول قني وانا غسل يدي لكن كتاب شمس المعارف تاخذه من لابتوب مافيه لانه مغير فيه ع الشي الي سمعته من الكثير السحر مافيه مسلم يسحر بالعربي لازم يكفر بالله ويسوي امور كثيره اما عن الجن تعرف كيف يظهرون لك الي يصلي ويدعي ربه ما بيجيه شي فخلك ع جنابه وروح لبيت مهجور وبتعرف صدقها والله يهديك بس,Negitive
��😂السورت الي نش شورت والبنطلون مش بنطلون,Negitive
هه راب فاشل 🤣 مونتاج و المخرج من جولي شيك 🤣👏,Negitive
اين شتمها للجزائر,Negitive
والله محد قارفنا غيرك🙂,Negitive
سأشتاق لعيناي بما رأيت وأذناي بما سمعت ماشاءالله موهبتكم تستحق الدفن للأبد🙂,Negitive
الله ياخذ ابو الكرنج 😂,Negitive
اكيد المعلم أهان الطالب والله كان ولدي يدرس بالثانوي لما يخلص المعلم الدرس ويبقى وقت فراغ يحلون الواجب الطلاب المعلم من النذاله يستنى لما يخلصون حل الواجب ويمر على الطلاب كلهم ويشق الورق الحل ويقولهم حلوه ثاني مره بالبيت  نذاله وقهر الطلاب وضيع تعبهم حسبي الله عليهم,Negitive
نتيجة العهر اللبناني,Negitive
والله انا داخل من بعد لقاء ياهلا عشان احط دس لايك واطلع 👎🏼,Negitive
مايحتاج اشوف هي اصلا مالها قبولبس الغلط مش عليها على الناس الي تخلي لها قيمة وتعطي البعض اكبر من حجمة,Negitive
الله المستعان بس لو دروا بها الاولين كان عملوها من علامه الساعه بس ما طلعت في افكارهم,Negitive
الله يبلاه بسحر يبهذله دامه مايبي يقتنع بكلام الله عز وجل,Negitive
شنو هذا  يبو شي يفششل,Negitive
المهنة متسبب الشهاده ثانوي ويسمي نفسه عالم ودي اتفل بعينه,Negitive
هذولا هم العلمانية يفضل العلم عن الدين,Negitive
ويش كان ضارب  عقلبها تلبس هيك بنطلون,Negitive
اللي يبي يصدع يسمع,Negitive
هه الاساله حق الصحفية  هبلا و سمجه,Negitive
مين الميكانيكي اللي عمل المونتاج🤢💩,Negitive
واو موهبه 👍تستاهل الحرق,Negitive
موهبه جميله وتستحق الدفن في أعماق الأرض 😍❤️,Negitive
موهبة تستحق الدعم بالسيارة,Negitive
الجن جالسين بالزاوية وياكلون فصفص ويقولون الحمدلله الذي عافانا مما أبتلاه به 🤡,Negitive
اللحين شدخل التفاح والموز 😂,Negitive
نشكركم ع الانجاز الزباله,Negitive
ارجل يضرب مرته وقت ميريد لأنها حلال عليه,Negitive
الي أخرج  هذا مسلسل مطلوب حي او ميت,Negitive
نسيتو مانشستر يونايتد حقبة التسعينات والثلاثية وبعدها صار زعيم إنجلترا الحديث,Negitive
مافيكم رجال ورب البيت رجال كبر ابوك تمد ايدك عليه حسبي الله ونعم الوكيل فيك ياشيخ وذولي واقفين يصورون جيل اغبر,Negitive
الي وراك يعرفون اذا طلعو وجوههم بينفضحون معاك لان اول شخص يستلمهم مازن 😂 فى منشنو المازن حتى نضحك,Negitive
خالي كان مشلول لما سمع الاغنيه قام عشان يطفيها,Negitive
عبالك غساله ملابس عطلانة,Negitive
هوا ايه دا حد يفهمني,Negitive
المفروض ريال مدريد  يذكره مرتين  برضو  هذا زمان مدريد  اربع بطولات قاريه  ورا بعض 😤,Negitive
في اشياء مرة كثيرة غلط سويتها و السحر مو بهاذي السهولة بقعد اسبوع اذا بشرحلك لكن راح اتكلم على الفاضي انا عارف,Negitive
الصحافة والاعلام ناس بيدورو الشو من حقها ترفض الرد مع اني ماحبها 😂,Negitive
موهبه تستحق الدفن بالاسمنت المسلح ☺,Negitive
هه  لا واضح ارامكو كانت بتخسر بدون يوحش,Negitive
الحكم على الغنيه اعدام شنق حتى الموت,Negitive
والله المفروض يالرشاش انفثهن كلهن ليه مارجعت معه بدون ماتفضح نفسه وتفضه زوجه معه,Negitive
جايكم بعد م جلدك الشيخ 😂😂,Negitive
أستغفر الله 😧شنو هذا مجانين على التيك توك😂,Negitive
شرحك وطرحك ينكر السحر والسحرة بصفة عامه وهذا شئ سخيف نابع من شخص علمي لايوجد مس وهذا صحيح ولكن السحر موجود  😂🚬,Negitive
ياناس شخصت حالته هاذا ظني فيه توحد,Negitive
حسبي الله ونعم الوكيل هذي دولة قانون تنصر المضلوم ومستحيل تمر مرور الكرام لا الضرب واخذ الولد على خوانه وضامن انه ماعنده احد وهو مستقوي بالي يصورون انه لو طاح بيدافعو عنه والراضي ك الفاعل هم مثله بالجريمة واكثر والتشهير كل واحد شهر ويتعاقب الشغله مهي فوضه الله يعز الحكومه😢,Negitive
ماصبرنا عليك حنا كبشر تبي الجن يصبرون ياصبر الارض بس,Negitive
كرهتها بعد الشاب السوري,Negitive
ويع على هيك أغنيه حتى ما تسما أغنيه ويع ويع🤢🤢🤮🤮,Negitive
هاي احترام الزوجة امام الناس وين الاسلام و الرجولة,Negitive
احلام العصر بدون مكيف,Negitive
انا ما يهمني العلم الي في راسك و ولا يهمني تفكيرك بس ياليت زي ما حشرت العلم  حقك ذا في راسك  حشرت معه شويه اداب و اخلاق في الحديث مع الناس,Negitive
والله مو قصدي اغلط على عمر لكن ما فكر بأن يمكن هو المصاب بالايدليوجيا  مقابلتك مع الشيخ ومقاطعتك الكثيره له اثبتت لي انك وبكل أمانة ما تسمع للطرف الثاني بسهولة  اذا انت رجل علم على اي اساس تتكلم بأشياء دينية هذا كلام ربك,Negitive
ودوا ينام الراجل شو المشكله بتسلي حالها بالركض ماتسلي زوجها بالأول,Negitive
تقول بتسبح مثل الحوتانتي لو شافك الحوت بيغرق😂😂 الله يحرمنا من مقاطعكم😌👌🏻 بلييز لا تستمرو😝☝🏻,Negitive
الاسباب اللي حاطها كثير تافهه,Negitive
يعع ده لو عيل سمعت هيركهك من اول كلمه تقوليها 😒😒,Negitive
عمي له ٢٠ سنة مشلول و ما يقدر يتحرك واليوم شغلت هالاغنية وقام على رجليه عشان يطفيها,Negitive
موهبه تستحق الدفن,Negitive
موهبه مدفونه تستاهل الدفن اكثر,Negitive
الي جي من عند هنودي 🤘  اغنية زبالة 🤮🤢,Negitive
الله يخلف بس والله لايبلانا,Negitive
اصلا الناس كلها كرهتها من بعد حادث قتل السوري المظلوم,Negitive
ليتك استخرت قبل تصور هالفديو لان السحر مذكور بالقران وبوضوح ولاكن الله يقول في كتابه الكريم لا يفلح الساحر حيث احتى وفي ايه ثانيه لا يتم الا بإذن الله الخ وجاي هنا مسلم ماخذ عمره وتبي يجونك شياطين الجن للاسف اقولك انك انسان مريض نفسي وشكرا,Negitive
على الاقل اذا تبي تسوي فيديو كليب خلي القرين سكرين صح,Negitive
ما هذا بحق الجحيم,Negitive
حتا الحوت ضلموه🙂,Negitive
الله يحرمنا من ابداعاتكم,Negitive
شعب مصر الله يعوضكم🗿💔,Negitive
منو هاي ولج تستري,Negitive
استمر ونحنو ضدك ❤️,Negitive
لا تسمعوا له يا اخوان وهو يتلو التعاويذ وتعوذوا بالله وتحصنوا,Negitive
هذا مايفعله عصير الجوارب ياسادة,Negitive
مابتطاق وبتنكره وغرورها كره الناس كله فيها وبتكذب كتير,Negitive
حسبي الله عليه وش جاه علشان يضرب ذي المزيونه,Negitive
طولت الغيبة خايفين عليك نبغى نطمن عليك ها كيف بشر انسحرت ولا كيف ولا قاعد تدور شيخ يقرأ عليك,Negitive
ساامج اف ضيعت وقتي ع فاضي,Negitive
الله يعين الرجال و لله مفجوع يم,Negitive
تتجنب الناس كتير شخصيتها مو طبيعيه😕😕,Negitive
انا ما بحبها قليلة ادب,Negitive
الله يحرمنا من اغانيكم 🤲,Negitive
حسبي الله بس ده تلوث سمعي ده😂😭💔,Negitive
الصراحة من قوة الأبداع جاني ألتهاب مفاصل و صداع على حمى و حرارة 😂😂,Negitive
اول مره اشوف ساحر رايح عمره ويتميلح يبي الجنون يجونه,Negitive
انتم مجنين شنو,Negitive
الله لايفشلنا  🥴🥴😂,Negitive
اغنيه من  ابو خمسه  وت وشو طل,Negitive
الأغنيه زق و الإخراج زق و المغنين بنفسهم زقان و المسبح زق و الإيقاع زق موهبه تستحق الدفن 😩🌹,Negitive
مليانة بعدم الثقة بالنفس و الخوف,Negitive
مب كانها اغنية هندية مدفونة 🦱وتستحق الدفن اكثر🦱😍,Negitive
اهم شي الاخراج ومدير الانتاج ولا مساعد تصوير بعد  بالله وش وضعكم انتم 🤔🤔,Negitive
الجن والشياطين بكبرهم متبريين منك,Negitive
على اساس كنت احبها وهلق كرهتها😂,Negitive
الاغنية متل المسبح ناشفة😅,Negitive
تسلم رجلك على هل صوت,Negitive
أسأل الله أن يبتليك بالسحر إذ كنت تدجل على الناس,Negitive
موهبه تستحق الحرق,Negitive
موهبه تستحق الدعم بجميع وسائل النقل 🥰,Negitive
الله يرحمنا من ابداعك اغني طالع زي وجيهكم 🤮🤮🤢👎🏻,Negitive
هذا شرك الله يصلحك,Negitive
والله آسف اني راح اكول هاي الكلمة الأغنية زربة,Negitive
والنسخ اللي معك هل هي اصلا من كتاب شمس المعارف ولا جايبها من قوقل لا وجايب شموع يقلد اللي بالافلام 😂😂 هذا من دلاختك انت لو شفت مقابلت اليمني اللي كان ساحر وتاب وسمعت منه وين كان يروح عشان يحضر جن رايح لي حوش بيتهم يبي حضر جن 😂😂 يقول بيت مهجور والجدار بويه جديده سبحانه الله ما فيها ولا بقعت غبار وتكسير من عوامل الطبيعه الله يهديك بس,Negitive
